4162	5423	5752	7045	7923	3844	8381	604	2016	5558	
823	6189	178	9255	932	8969	8159	5273	9106	3704	
9181	4881	1357	177	3046	4896	8484	579	5171	5427	
8340	7386	2105	6176	2742	3830	3032	1842	5808	4059	
9010	3945	2404	8818	6176	9061	6451	5417	6665	425	
6961	1555	5189	4598	1988	5579	3390	1476	6739	8760	
6952	393	7324	7054	1270	7700	6367	1878	3188	3978	
7616	2538	2480	4210	73	2466	9616	1529	2992	7167	
6551	6607	4030	4311	8814	3391	2415	5525	4276	8686	
3876	9481	320	6959	8050	1413	3670	3375	8762	5982	
8330	6130	2924	6096	4998	527	2793	9912	4405	390	
9053	9206	8312	6136	8300	8632	8400	4083	1860	1199	
9316	1887	8340	1658	3908	8305	3964	7300	7204	7395	
1782	1015	6234	4066	4609	1868	1373	7802	857	8779	
8828	3844	7086	5013	6081	6784	6889	3528	9369	6863	
5319	7136	2245	5128	3137	4529	4450	9739	2058	2022	
1961	2759	2739	7858	9673	6295	9685	7659	529	5405	
9043	8067	8183	2211	5827	7190	1331	7432	3660	2186	
4723	9111	5856	453	7120	9547	2791	2381	668	2631	
7409	9027	4212	8283	5528	2806	6184	9986	2884	6361	
9519	2920	4883	5610	2352	7533	4823	5136	7303	3206	
3409	4605	8129	9504	2848	7997	7648	9346	3871	8369	
164	5322	377	4778	6229	3914	1958	4498	9284	3303	
4555	3466	8307	4595	5431	122	986	4477	3385	3947	
1275	6843	3630	8847	2790	8244	8389	8398	2231	2534	
8160	3582	6422	6729	6761	9674	1754	9375	6157	6175	
2641	8337	2522	9079	7504	9004	9683	8355	7490	5019	
7787	1541	1438	8922	8142	451	395	6482	3778	7386	
7809	5933	6305	3373	2602	195	1221	9057	5020	158	
8087	2302	6496	9368	4458	8694	1820	2185	4469	1822	
1342	4863	2868	7689	3995	8510	8314	2665	5652	4562	
213	8990	5508	9770	621	3229	6539	1394	314	4402	
3316	5011	4156	5649	6792	3802	5797	6213	414	6506	
4403	76	4912	5171	8194	1712	1056	1604	6971	3023	
6613	2827	7986	6163	3622	218	3009	9134	5581	8673	
9253	9659	2411	1835	2317	4765	5136	5090	3505	6446	
3534	1201	7799	1066	5815	7901	7929	5360	310	3820	
8393	2450	257	1184	637	5396	9681	9933	2948	2814	
1039	6124	5135	819	8950	4122	6365	3124	7220	7429	
5598	4929	6856	6229	7012	7935	9820	8045	9532	210	
1445	9384	8576	6083	204	5138	6653	9950	7996	8413	
3067	7971	4441	7813	459	5898	4381	6315	2226	4503	
8414	4765	1006	4775	9810	3030	662	2279	5424	8203	
7916	6749	7282	4551	2010	9327	3043	4867	5222	5116	
9358	5582	6062	7312	52	9403	3311	7710	8134	296	
3194	7007	155	3369	1659	3557	195	9125	8739	9175	
8358	2718	5931	3302	9261	7846	8931	7819	3655	3668	
7726	891	4787	9931	6623	811	1809	5478	2437	9411	
7753	630	6338	6983	1886	7886	6936	2749	8587	7194	
2869	476	4781	3107	5364	7354	4797	1575	7552	4273	
4365	2901	2057	2508	8302	6926	4123	2178	1486	5396	
7575	3982	4554	1738	4687	2517	5084	5200	3990	7656	
2442	7505	2453	6651	9925	24	6076	3647	6271	710	
2252	456	9966	3787	3463	5077	8370	2287	3866	8416	
602	51	1598	2323	1290	4501	5656	3616	1547	1212	
9569	9317	1392	1046	8842	6388	9451	1609	891	7320	
6326	6879	6251	1834	1563	39	2266	7157	6841	642	
1245	3838	5187	7347	5971	5397	6047	3080	1723	7268	
8807	9321	3978	8538	4546	8029	3395	1558	8747	9205	
2815	5604	1807	7259	964	4624	2199	7348	1564	8563	
4527	542	603	1321	6254	7298	6556	3251	3550	4715	
3204	5675	3744	332	3041	1234	7021	4005	1490	9586	
8694	4700	7389	7209	4122	6750	1686	8504	6072	6424	
7074	7120	4995	5055	1920	7638	4779	4286	2955	1278	
9022	3964	6360	5177	5100	7837	1474	7250	7678	5024	

